date,strategy_gross_return,strategy_net_return,benchmark_return,turnover,strategy_equity,benchmark_equity
2020-08-27,-0.011815426684175418,-0.011815426684175418,-0.009784685124978987,0.0,1.1470771132955024,1.133481933390328
2020-08-28,0.013349273471219798,0.013349273471219798,0.010007627087484483,0.0,1.1623897593734613,1.1448253978900995
2020-08-31,0.021869833372790765,0.021869833372790765,0.00754194769599148,0.0,1.1878110297251971,1.1534596111620292
2020-09-01,0.029160623939152936,0.029160623939152936,0.02032155740042918,0.0,1.2224483404737916,1.1768997068593352
2020-09-02,0.008847615585856412,0.008847615585856412,0.017652635027185504,0.0,1.2332640934638717,1.1976750878481246
2020-09-03,-0.0730401417194902,-0.0730401417194902,-0.06266963388968305,0.0,1.1431863092997119,1.1226172285738887
2020-09-04,-0.017106726362751713,-0.017106726362751713,-0.020772330685653206,0.0,1.1236301339248778,1.0992978522685404
2020-09-08,-0.05581617585573069,-0.05581617585573069,-0.050085151020973995,0.0,1.0609133967729285,1.0442393533206382
2020-09-09,0.048304893560695186,0.048304893560695186,0.03570430754686926,0.0,1.1121607054811604,1.081523196344142
2020-09-10,-0.030988652832100505,-0.030988652832100505,-0.02604812019353564,0.0,1.0776963434855007,1.053351550133673
2020-09-11,-0.014545294565555198,-0.014545294565555198,-0.010416575344040169,0.0,1.0620209327172823,1.042379234347944
2020-09-14,0.027976528848127364,0.027976528848127364,0.015103928396229316,0.0,1.0917325919787624,1.0581232556652518
2020-09-15,0.009305833949691717,0.009305833949691717,0.013947484980197933,0.0,1.1018920741971832,1.0728814138808411
2020-09-16,-0.030305397145398778,-0.030305397145398778,-0.02648787834080979,0.0,1.0684987972772704,1.0444630615158494
2020-09-17,-0.014191840909267912,-0.014191840909267912,-0.0167865392989186,0.0,1.0533348323345673,1.0269301412874448
2020-09-18,-0.02387083223010111,-0.02387083223010111,-0.019695962361097274,0.0,1.0281908532697872,1.006703763877171
2020-09-21,0.01970549133708125,0.01970549133708125,0.007016114735056478,0.0,1.0484518592217613,1.0137669129887463
2020-09-22,0.027421994664139117,0.027421994664139117,0.02478258214911344,0.0,1.0772025005109473,1.0388906747899431
2020-09-23,-0.041295582020173804,-0.041295582020173804,-0.0358290124451045,0.0,1.0327187962987612,1.0016682478737913
2020-09-24,0.011802975085988043,0.011802975085988043,0.010245662008254275,0.0,1.0449079505223071,1.0119310021859065
2020-09-25,0.03501421248719483,0.03501421248719483,0.027341946415337492,0.0,1.0814945795314543,1.0395991654236922
2020-09-28,0.02063089871492892,0.02063089871492892,0.015130564167634253,0.0,1.1038067846625124,1.0553288873047544
2020-09-29,-0.0007081491558339845,-0.0007081491558339845,0.002279717581672225,0.0,1.1030251248197498,1.0577347391235896
2020-09-30,0.013114097658143939,0.013114097658143939,0.009661186942080402,0.0,1.1174903040260222,1.0679537121733953
2020-10-01,0.012568436827909016,0.012568436827909016,0.013128230968995291,0.0,1.1315354103179742,1.0819740551710035
2020-10-02,-0.03424222163268901,-0.03424222163268901,-0.03030595661874702,0.0,1.0927891240126304,1.0491837963923814
2020-10-05,0.032985673800130545,0.032985673800130545,0.026733788826262428,0.0,1.1288355095896414,1.0772324544450715
2020-10-06,-0.01759983273764217,-0.01759983273764217,-0.018695628822400723,0.0,1.1089681934325526,1.0570929163213227
2020-10-07,0.021469979264869377,0.021469979264869377,0.014550151283537538,0.0,1.1327777175509492,1.072473778174554
2020-10-08,-0.0038446316810179697,-0.0038446316810179697,0.004314187222913102,0.0,1.1284226044505017,1.077100630845264
2020-10-09,0.014008104488531882,0.014008104488531882,0.013695969342238268,0.0,1.1442296662008655,1.0918525680638262
2020-10-12,0.04824340228494864,0.04824340228494864,0.041420597329823616,0.0,1.1994311982937664,1.1370777536291319
2020-10-13,-0.008253355195870336,-0.008253355195870336,-0.0027044427358426937,0.0,1.1895318665812395,1.1340025919582413
2020-10-14,-0.011067637928797908,-0.011067637928797908,-0.010004714405659532,0.0,1.1763665585771512,1.1226572198904214
2020-10-15,-0.00676566852777501,-0.00676566852777501,-0.008250657555714747,0.0,1.1684076523746587,1.1133945596166548
2020-10-16,-0.015032267399522828,-0.015032267399522828,-0.006975804030926569,0.0,1.1508438361125142,1.1056277373596692
2020-10-19,-0.022757374028872714,-0.022757374028872714,-0.022423442932237303,0.0,1.124653652485279,1.080835756886686
2020-10-20,0.00906445956231853,0.00906445956231853,0.01110734387013057,0.0,1.1348480300398458,1.0928409713055593
2020-10-21,-0.008088041714350772,-0.008088041714350772,0.0062043342831406,0.0,1.1256693318334348,1.0996213220098512
2020-10-22,-0.008123919662370136,-0.008123919662370136,-0.0025404316444108677,0.0,1.116524484615226,1.0968278092065484
2020-10-23,0.006613004778057485,0.006613004778057485,0.011288861053868393,0.0,1.1239080663668046,1.1092097459447001
2020-10-26,-0.010709175770739413,-0.010709175770739413,-0.02020251183717392,0.0,1.1118719373339307,1.0868009229223436
2020-10-27,0.019212893025153534,0.019212893025153534,0.017392467276538204,0.0,1.1332342139235978,1.105703072410382
2020-10-28,-0.047121676579947216,-0.047121676579947216,-0.05048729145027275,0.0,1.0798343178057592,1.049879119136137
2020-10-29,0.027913400674941448,0.027913400674941448,0.029259974303605052,0.0,1.1099761657812235,1.0805985551839519
2020-10-30,-0.049365854031942526,-0.049365854031942526,-0.03136892696748195,0.0,1.0551812444023325,1.04670133802522
2020-11-02,-0.002509346117961645,-0.002509346117961645,-0.0013560287975454832,0.0,1.0525334294429456,1.0452819808684284
2020-11-03,0.021616545563497565,0.021616545563497565,0.01927601243181387,0.0,1.0752855662776033,1.0654308493263993
2020-11-04,0.05452440253940856,0.05452440253940856,0.05936773621193603,0.0,1.1339148693381391,1.128683066941268
2020-11-05,0.02898343369012942,0.02898343369012942,0.02542536527497119,0.0,1.1667796157638528,1.1573802461979246
2020-11-06,0.008017877187401951,0.008017877187401951,0.004101713084121661,0.0,1.1761347114278116,1.1621274878970584
2020-11-09,-0.044847081603152684,-0.044847081603152684,-0.0352440913070462,0.0,1.123388502048108,1.1211693606031863
2020-11-10,-0.033579795300164195,-0.033579795300164195,-0.02910344857972591,0.0,1.0856653461067745,1.0885394657677072
2020-11-11,0.03827534790595144,0.03827534790595144,0.026962965228751523,0.0,1.1272195649384464,1.1178897175333256
2020-11-12,-0.0026987490037012987,-0.0026987490037012987,-0.0032008822967340977,0.0,1.1241774822606163,1.114311484126772
2020-11-13,-0.001831413100317758,-0.001831413100317758,0.0035392208854538865,0.0,1.1221186488925219,1.1182552786042947
2020-11-16,0.008617734975568057,0.008617734975568057,0.006518152469017657,0.0,1.1317887700198201,1.1255442370095214
2020-11-17,-0.004325571747643512,-0.004325571747643512,-0.007903380220316003,0.0,1.1268931364919224,1.1166486329496497
2020-11-18,-0.006845991811876913,-0.006845991811876913,-0.009204634434443082,0.0,1.1191784353066383,1.1063702904916275
2020-11-19,0.003248983625659433,0.003248983625659433,0.0049622122662214,0.0,1.1228146277171407,1.111860334718088
2020-11-20,-0.014279214334585899,-0.014279214334585899,-0.013296132242540448,0.0,1.1067817169899594,1.097076892672441
2020-11-23,-0.008692024659085917,-0.008692024659085917,-0.006177323555631387,0.0,1.0971615430136572,1.0902998937409967
2020-11-24,0.0013576428122369002,0.0013576428122369002,0.011890152336657245,0.0,1.0986510964963923,1.1032637255702182
2020-11-25,0.016778401734509247,0.016778401734509247,0.007607655854958928,0.0,1.1170847059594677,1.1116569763116162
2020-11-27,0.003350974555877295,0.003350974555877295,0.006272009718953253,0.0,1.1208280283858976,1.1186292996711849
2020-11-30,0.007710597483452078,0.007710597483452078,-0.0004616444635680006,0.0,1.1294702821609526,1.1181128906482067
2020-12-01,0.01546539020494264,0.01546539020494264,0.018752601509147704,0.0,1.1469379807994584,1.1390804161287738
2020-12-02,0.0031107935125400665,0.0031107935125400665,0.00473123504390438,0.0,1.1505058680294151,1.1444696733113875
2020-12-03,-0.005684540551304703,-0.005684540551304703,-0.007317377542349512,0.0,1.143965770768088,1.1360951566259987
2020-12-04,-0.0003596305307848051,-0.0003596305307848051,-0.0007995138203504837,0.0,1.143554365750747,1.135186832847043
2020-12-07,0.004799631312477884,0.004799631312477884,0.005227316747171473,0.0,1.149043005092125,1.1411208139895528
2020-12-08,-0.0025566142286355493,-0.0025566142286355493,-0.0023586701979244618,0.0,1.1461053453959924,1.1384292863333643
2020-12-09,-0.02510414528554209,-0.02510414528554209,-0.022239269597810085,0.0,1.117333350292635,1.113111450516554
2020-12-10,0.004775122659055627,0.004775122659055627,8.289061410704512e-05,0.0,1.1226687540913358,1.113203717008257
2020-12-11,0.0004132598076193039,0.0004132598076193039,0.0007348658685051301,0.0,1.123132707964672,1.1140217724245793
2020-12-14,0.010190778915092014,0.010190778915092014,0.003994728161602845,0.0,1.1345783050838487,1.1184719865715225
2020-12-15,0.018853525144680267,0.018853525144680267,0.011326239068657262,0.0,1.1559691056873558,1.1311400676830274
2020-12-16,0.0048605217196884265,0.0048605217196884265,0.005199186477634843,0.0,1.161587718632838,1.137021075827236
2020-12-17,0.004305039663019428,0.004305039663019428,0.00014039344460692327,0.0,1.1665883998336288,1.1371807061326622
2020-12-18,-0.010560399683191815,-0.010560399683191815,-0.006269589153051092,0.0,1.1542687600656105,1.130051050312434
2020-12-21,0.006116699403689269,0.006116699403689269,0.004855556818289752,0.0,1.161329075102001,1.1355380773947938
2020-12-22,0.008173402883919174,0.008173402883919174,0.00058689490891628,0.0,1.1708210855136187,1.1362045189112975
2020-12-23,-0.011287267826560938,-0.011287267826560938,-0.0066993808022690615,0.0,1.1576057143444416,1.1285926521698517
2020-12-24,0.0008570687343891397,0.0008570687343891397,0.002033463481879938,0.0,1.1585978620089565,1.130887604113957
2020-12-28,0.021207341472765113,0.021207341472765113,0.02156509243995952,0.0,1.1831686424981962,1.1552752998358788
2020-12-29,0.0005404280743131302,0.0005404280743131302,-0.0024261411635494445,0.0,1.183808060049249,1.152472438875715
2020-12-30,-0.0012543757308824586,-0.0012543757308824586,-0.007102967997517973,0.0,1.1823231199487003,1.1442864640243593
2020-12-31,-0.007802473244000258,-0.008469139910666924,-0.0011202662590025225,0.6666666666666666,1.1723098600262385,1.1430045585080795
2021-01-04,-0.011788096752424279,-0.011788096752424279,-0.015356782468559316,0.0,1.1584905579724283,1.1254516861424992
2021-01-05,0.014212651104423008,0.014212651104423008,0.010518092722898054,0.0,1.1749557800806587,1.137289291332488
2021-01-06,-0.034160794928902526,-0.034160794928902526,-0.030906205604182335,0.0,1.1348183566267946,1.1021399946631312
2021-01-07,0.040607528069111457,0.040607528069111457,0.03064945441398903,0.0,1.18090052489686,1.1359199841873928
2021-01-08,0.005609975333553748,0.005609975333553748,0.004184147503096147,0.0,1.187525347712912,1.1406728409529474
2021-01-11,-0.006796009519583775,-0.006796009519583775,-0.01443539264771787,0.0,1.1794549141451078,1.1242067806112037
2021-01-12,-0.007391071276092916,-0.007391071276092916,-0.008953158125870941,0.0,1.1707374788077232,1.1141415795382152
2021-01-13,0.008454711359805021,0.008454711359805021,0.008091007940479233,0.0,1.1806357262691483,1.123156107905077
2021-01-14,-0.01632375120094498,-0.01632375120094498,-0.016766965022232405,0.0,1.1613633224145836,1.1043241887293258
2021-01-15,-0.013816971347597296,-0.013816971347597296,-0.005683252872857092,0.0,1.1453167986646309,1.0980480351111643
2021-01-19,0.017074346577769996,0.017074346577769996,0.01859983944163579,0.0,1.164872334626373,1.1184715522634356
2021-01-20,0.03752362950965571,0.03752362950965571,0.03650184579886262,0.0,1.2085825725369406,1.15929782839457
2021-01-21,0.025456061862152286,0.025456061862152286,0.01924520314030409,0.0,1.2393483252689599,1.1816087506021369
2021-01-22,0.003120100088985703,0.003120100088985703,0.002593109625661949,0.0,1.2432152160889158,1.1846727916270896
2021-01-25,0.008090511362586612,0.008090511362586612,0.008986595719247648,0.0,1.2532734629208238,1.1953189670650348
2021-01-26,-0.002356997251712937,-0.002356997251712937,0.004281967698605005,0.0,1.2503195008130747,1.2004372842715372
2021-01-27,-0.030951295080137275,-0.030951295080137275,-0.02566060239361123,0.0,1.2116204929989594,1.1696333404213788
2021-01-28,-0.0019451032691710415,-0.0019451032691710415,-0.0011891190496496895,0.0,1.2092637660170324,1.1682425071351783
2021-01-29,-0.018685542885004864,-0.018685542885004864,-0.020255399057190315,0.0,1.1866680160578387,1.1445792889575828
2021-02-01,0.023837754360855296,0.023837754360855296,0.02671317003436302,0.0,1.2149555167325088,1.175154630121317
2021-02-02,0.01475107214074415,0.01475107214074415,0.012297018314776142,0.0,1.2328774132076252,1.1896055281306128
2021-02-03,0.02103661485451721,0.02103661485451721,0.01059608508013321,0.0,1.2588129805121073,1.2022106895184816
2021-02-04,0.0110310573995559,0.0110310573995559,0.00582460644133076,0.0,1.2726990187554423,1.2092130936444876
2021-02-05,0.002893836377771704,0.002893836377771704,0.003679172870710179,0.0,1.2763820014738712,1.2136619976535319
2021-02-08,0.020469911951283414,0.020469911951283414,0.008862548638975065,0.0,1.3025094286602443,1.2244181361390118
2021-02-09,-0.007702862070682418,-0.007702862070682418,-0.002609894780373989,0.0,1.292476378185511,1.2212225336365075
2021-02-10,0.011970188462476142,0.011970188462476142,0.0065341626987487356,0.0,1.3079475640156901,1.2292022003626666
2021-02-11,0.010706282435578657,0.010706282435578657,0.005363002869724021,0.0,1.3219508200469692,1.2357944152906826
2021-02-12,-0.004733509286342899,-0.004733509286342899,-0.0017521798301884939,0.0,1.3156933535641884,1.2336290812419506
2021-02-16,0.005346623863102732,0.005346623863102732,0.003956345713460596,0.0,1.3227278710448804,1.2385097443695225
2021-02-17,-0.013855339637328915,-0.013855339637328915,-0.005480136731946139,0.0,1.3044010271437927,1.2317225416265298
2021-02-18,-0.006616154730398856,-0.006616154730398856,-0.0052579221747043325,0.0,1.295770908117718,1.2252462403618285
2021-02-19,-8.816698278009882e-05,-8.816698278009882e-05,-0.00954853711668624,0.0,1.295656663906375,1.2135469311586533
2021-02-22,-0.028192233619293162,-0.028192233619293162,-0.02363173481295411,0.0,1.2591292085471324,1.1848687118984378
2021-02-23,-0.004382742517876033,-0.004382742517876033,0.0003544368716039692,0.0,1.2536107694293332,1.1852886730579444
2021-02-24,0.010897068640746205,0.010897068640746205,0.0047638950124253565,0.0,1.2672714520325832,1.1909352638558095
2021-02-25,-0.049842007109806276,-0.049842007109806276,-0.041529236726070784,0.0,1.2041080993103206,1.141476631357716
2021-02-26,0.011924035845317055,0.01125736917865039,0.012328381469557836,0.6666666666666666,1.2176631887152598,1.1555491907076798
2021-03-01,0.01750595323716301,0.01750595323716301,0.025068470293315714,0.0,1.238979543555524,1.1845170412674002
2021-03-02,-0.015640876875591642,-0.015640876875591642,-0.017514678799316452,0.0,1.2196008170633952,1.163770605757285
2021-03-03,-0.0325180148273874,-0.0325180148273874,-0.027891609866033895,0.0,1.179941819610634,1.1313111700479448
2021-03-04,-0.008794629167526491,-0.008794629167526491,-0.007076214631060784,0.0,1.169564668867902,1.123305769394169
2021-03-05,0.019966487951190194,0.019966487951190194,0.017889968835562486,0.0,1.1929167677369907,1.1434016746014382
2021-03-08,-0.043521540926176175,-0.043521540926176175,-0.03808470749612314,0.0,1.1409991918084035,1.099855556273665
2021-03-09,0.041601104603156434,0.041601104603156434,0.039727947447327994,0.0,1.1884660185389417,1.1435505600129567
2021-03-10,-0.004004867988724939,-0.004004867988724939,-0.004349761473125491,0.0,1.1837063690256078,1.1385763878444413
2021-03-11,0.03133179525572556,0.03133179525572556,0.02747990796014399,0.0,1.2207940146228164,1.1698643621879996
2021-03-12,-0.013487441983875265,-0.013487441983875265,-0.013068088290132618,0.0,1.204328626176329,1.1545764714154472
2021-03-15,0.008085292726621505,0.008085292726621505,0.011057045334060822,0.0,1.2140659756580146,1.1673426758015277
2021-03-16,0.011421905212204875,0.011421905212204875,0.01191199567193113,0.0,1.2279329221533435,1.181248056703336
2021-03-17,4.7331189249377845e-05,4.7331189249377845e-05,0.0035481936560610716,0.0,1.2279910416788675,1.1854393535643653
2021-03-18,-0.034092944174460516,-0.034092944174460516,-0.031720580848913715,0.0,1.1861252116481722,1.147836528708143
2021-03-19,0.003621497173095493,0.003621497173095493,0.009962322473860308,0.0,1.1904207607490933,1.15927164635441
2021-03-22,0.01761043039904675,0.01761043039904675,0.017159455944726565,0.0,1.2113845827018455,1.1791641170979992
2021-03-23,0.001072681324140179,0.001072681324140179,-0.0009928270927941352,0.0,1.212684012320061,1.1779934110156935
2021-03-24,-0.015320011599167736,-0.015320011599167736,-0.01828578650929491,0.0,1.1941056791851925,1.1564528749925045
2021-03-25,-0.007269176388616201,-0.007269176388616201,-0.006789149094665103,0.0,1.1854255143765469,1.1486015440032262
2021-03-26,0.01275573912987567,0.01275573912987567,0.009921257795260319,0.0,1.2005464929958327,1.1599971160253162
2021-03-29,0.004549070474273812,0.004549070474273812,0.00837349483624017,0.0,1.206007863600113,1.1697103458864078
2021-03-30,-0.006662104486870249,-0.006662104486870249,-0.007848378635416542,0.0,1.197973313200822,1.1605300161981271
2021-03-31,0.020589587232020385,0.01992292056535372,0.019281452841281688,0.6666666666666666,1.2218404403591354,1.182906720976343
2021-04-01,0.024847177027059075,0.024847177027059075,0.023488569527431613,0.0,1.2521997260795588,1.2106915077364622
2021-04-05,0.03464052814559822,0.03464052814559822,0.02727549621734271,0.0,1.295576585934728,1.243713719376097
2021-04-06,-0.005936094889673319,-0.005936094889673319,-0.0043928428992540125,0.0,1.2878859203837805,1.2382502803952309
2021-04-07,0.014668895146514963,0.014668895146514963,0.015760365353355565,0.0,1.3067777839105632,1.2577655572131548
2021-04-08,0.00609107790178065,0.00609107790178065,0.009244630867868864,0.0,1.3147374691926788,1.2693931355079098
2021-04-09,0.005823868277858635,0.005823868277858635,0.010504060586113084,0.0,1.3223943270332221,1.282726917910881
2021-04-12,-0.0047274589529104905,-0.0047274589529104905,0.005336637128866117,0.0,1.316142762132611,1.2895723660072
2021-04-13,0.0029128786719491515,0.0029128786719491515,0.012058772412460117,0.0,1.3199765263136674,1.3051230256782786
2021-04-14,-0.013058918810543552,-0.013058918810543552,-0.01683715804321395,0.0,1.302739060024714,1.283148463029096
2021-04-15,0.017046993502194553,0.017046993502194553,0.02430158925926862,0.0,1.3249468443160104,1.3143310099362908
2021-04-16,-0.0005477855737684445,-0.0005477855737684445,-0.002540072885632405,0.0,1.3242210575486841,1.3109925133752058
2021-04-19,-0.005822677772536014,-0.005822677772536014,-0.009511740435407923,0.0,1.3165105450309713,1.2985226928752178
2021-04-20,-0.0017310984343072988,-0.0017310984343072988,-0.0069418940279339925,0.0,1.3142315356877192,1.2895084859484105
2021-04-21,0.001598223284654606,0.001598223284654606,0.004714198260569402,0.0,1.3163319711294825,1.295587484609858
2021-04-22,-0.01361425212052277,-0.01361425212052277,-0.017140124991309014,0.0,1.298411095800221,1.2733809531864695
2021-04-23,0.017356921205846493,0.017356921205846493,0.01849375044964119,0.0,1.3209475148828222,1.2969305427620264
2021-04-26,0.004074005658583957,0.004074005658583957,0.007914212245521135,0.0,1.3263290625331472,1.307194726345144
2021-04-27,-0.0016161913695187378,-0.0016161913695187378,-0.0023096650104610372,0.0,1.3241854609491392,1.3041755444238454
2021-04-28,0.0043500724208424355,0.0043500724208424355,0.0023847469584843406,0.0,1.3299457636028946,1.30728567308674
2021-04-29,0.026404583077310157,0.026404583077310157,0.013840396665578902,0.0,1.365062427006264,1.3253790253574886
2021-04-30,-0.010386268137698274,-0.010386268137698274,-0.012013160369162001,0.0,1.3508845226146797,1.3094570345759455
2021-05-03,-0.004462312348498106,-0.004462312348498106,-0.006374013149396451,0.0,1.3448564539280212,1.3011105382189887
2021-05-04,-0.014904250924169988,-0.014904250924169988,-0.022380390266386274,0.0,1.3248123758816885,1.2719911765939398
2021-05-05,-0.004125453118825247,-0.004125453118825247,-0.0019521003724667363,0.0,1.319346924533749,1.2695081221443363
2021-05-06,0.012951132192755344,0.012951132192755344,0.011004273744557702,0.0,1.3364339609614908,1.283478137041352
2021-05-07,0.004744132681020252,0.004744132681020252,0.006318298455192384,0.0,1.3427741809917135,1.2915875349718935
2021-05-10,-0.029196159007455053,-0.029196159007455053,-0.030116718413173982,0.0,1.3035703324923742,1.2526891568751795
2021-05-11,-0.0038259306510265065,-0.0038259306510265065,-0.0015386344574187527,0.0,1.2985829628015229,1.2507617261739765
2021-05-12,-0.02436638038323687,-0.02436638038323687,-0.026953454723409043,0.0,1.2669411963707102,1.2170493766177732
2021-05-13,0.012968035968878631,0.012968035968878631,0.008887009109773691,0.0,1.2833709353756997,1.2278653055148199
2021-05-14,0.026062988122181364,0.026062988122181364,0.026849719371350833,0.0,1.3168194168207494,1.2608331443937106
2021-05-17,-0.0029539496036549515,-0.0029539496036549515,-0.001703069140838398,0.0,1.3129295986263467,1.2586858583737475
2021-05-18,-0.0125184755179083,-0.0125184755179083,-0.011836770956288434,0.0,1.2964937215892056,1.243787082162258
2021-05-19,0.006058782130632823,0.006058782130632823,0.0035349682459182574,0.0,1.3043488945820478,1.248183830002385
2021-05-20,0.015144920038602534,0.015144920038602534,0.018902081656090752,0.0,1.3241031542929325,1.2717771026789022
2021-05-21,-0.0061139690166187215,-0.0061139690166187215,-0.0026986091689756853,0.0,1.3160076286327782,1.2683450733287196
2021-05-24,0.026203662408132468,0.026203662408132468,0.025395857035003466,0.0,1.3504918482599986,1.3005557834820267
2021-05-25,0.004752508547870127,0.004752508547870127,0.003105821821217658,0.0,1.3569100723126832,1.304595078014076
2021-05-26,0.002023543792877206,0.002023543792877206,0.0021027540422524638,0.0,1.3596558392670042,1.3073383205878728
2021-05-27,-0.00018021274234466134,-0.00018021274234466134,-0.006178063108807419,0.0,1.359410811959565,1.2992615019387186
2021-05-28,-0.0043549556637331914,-0.005021622330399858,0.005749396434409082,0.6666666666666666,1.352584364270042,1.30673147138533
2021-06-01,0.0042570990532359385,0.0042570990532359385,0.0005180989078077403,0.0,1.3583424498865977,1.3074084875334526
2021-06-02,0.009066877860385476,0.009066877860385476,0.006775689434785459,0.0,1.3706583749722963,1.316267081409382
2021-06-03,-0.002580608480749628,-0.002580608480749628,-0.005918710310866215,0.0,1.3671212423456323,1.3084764778627904
2021-06-04,0.022889386264404028,0.022889386264404028,0.020205878098471075,0.0,1.3984138085319533,1.3349153940692027
2021-06-07,0.008274624077258652,0.008274624077258652,0.005823402449858461,0.0,1.4099851571020028,1.342689143645379
2021-06-08,-0.006472565136037112,-0.006472565136037112,-0.0008148411387260968,0.0,1.4008589363318145,1.3415950652946158
2021-06-09,-0.003915444295298887,-0.003915444295298887,-0.0002446529163877553,0.0,1.3953739512010357,1.34126684014928
2021-06-10,0.00727618576773903,0.00727618576773903,0.007858035575544431,0.0,1.4055269512854385,1.3518065626954712
2021-06-11,0.005778584507363979,0.005778584507363979,0.005395944273254294,0.0,1.413648907550819,1.3591008355759953
2021-06-14,0.011729306905790288,0.011729306905790288,0.012723479847777774,0.0,1.4302300294445176,1.3763933276685443
2021-06-15,-0.0070724230382250095,-0.0070724230382250095,-0.006213624279039487,0.0,1.4201148376343131,1.367840936670235
2021-06-16,-0.006981210450398197,-0.006981210450398197,-0.0022959105836984905,0.0,1.410200717089055,1.3647004961869178
2021-06-17,0.02399937387379114,0.02399937387379114,0.02083483898131444,0.0,1.4440446513355636,1.393133811282692
2021-06-18,-0.011585562828766919,-0.011585562828766919,-0.008526507877031908,0.0,1.4273145812999706,1.3812552448670308
2021-06-21,0.0035988976545594147,0.0035988976545594147,0.0043528583886836,0.0,1.4324513403989294,1.3872676533465635
2021-06-22,0.016490558725868944,0.016490558725868944,0.014806008768019074,0.0,1.4560732633497278,1.407807550385602
2021-06-23,0.003988457801704204,0.003988457801704204,0.0017934625030886497,0.0,1.4618807501167879,1.4103324004387836
2021-06-24,0.006145940072914247,0.006145940072914247,0.001909162145011578,0.0,1.4708653816007526,1.4130249536695847
2021-06-25,-0.004763710735048665,-0.004763710735048665,-0.005849704804383848,0.0,1.4638586043926096,1.4047591748093895
2021-06-28,0.030718559412043007,0.030718559412043007,0.023023692848545885,0.0,1.5088262319024743,1.4371019185763776
2021-06-29,-0.0035351833690235495,-0.0035351833690235495,0.0017211354509376608,0.0,1.5034922545007061,1.4395753656350498
2021-06-30,-0.00486208336439616,-0.00486208336439616,-0.002343386887799226,0.0,1.4961821498215997,1.4362018835992219
2021-07-01,0.01086423449381287,0.01086423449381287,0.00637995952792636,0.0,1.5124370235427185,1.4453647934905165
2021-07-02,0.012484657521399267,0.012484657521399267,0.0167088149007375,0.0,1.5313192818043337,1.4695151262889923
2021-07-06,0.004118535591084697,0.004118535591084697,0.01094953347844596,0.0,1.537626074767759,1.4856056313613764
2021-07-07,-0.006675704312198253,-0.006675704312198253,0.0006613814537121954,0.0,1.5273613377498836,1.486588183373489
2021-07-08,-0.016045910903419447,-0.016045910903419447,-0.010818159297908414,0.0,1.5028534338070214,1.4705060355953663
2021-07-09,0.008335156844971065,0.008335156844971065,0.006296872624652616,0.0,1.5153799528928062,1.4797656247952933
2021-07-12,0.014160614618015616,0.014160614618015616,0.007309964723882567,0.0,1.5368386644055878,1.490582659312161
2021-07-13,-0.004314856954799679,-0.004314856954799679,-0.0009220730401213739,0.0,1.5302074254060722,1.4892082332279368
2021-07-14,-0.00860264160738348,-0.00860264160738348,-0.00021486878809484633,0.0,1.5170435993403468,1.4888882488596422
2021-07-15,-0.0209460754283407,-0.0209460754283407,-0.015805629794951592,0.0,1.4852674896804825,1.465355432392113
2021-07-16,-0.01743755448835434,-0.01743755448835434,-0.014649572578860237,0.0,1.4593680568993979,1.4438886016314576
